html_url,title,body,task_type_label
https://github.com/antiwork/flexile/pull/363,Remove cap_table_uploads feature completely,"# Remove cap_table_uploads feature completely

This PR completely removes the cap_table_uploads feature from the Flexile codebase as requested.

## Changes Made

### Backend Changes
- **Modified** `backend/app/models/company.rb` - Removed `has_many :cap_table_uploads` association
- **Modified** `backend/spec/models/company_spec.rb` - Removed cap_table_uploads association test
- **Modified** `backend/db/schema.rb` - Removed cap_table_uploads table definition

### Frontend Changes  
- **Modified** `frontend/db/schema.ts` - Removed capTableUploads table definition and companies relation
- All other cap_table_uploads related files (tRPC routes, pages, services, tests) were already removed in previous commits

## Feature Overview (Removed)
The cap_table_uploads feature allowed administrators to:
- Upload cap table documents (Excel/JSON files, max 4 files)
- Process documents using OpenAI to extract investor and share data
- Track upload status (submitted, processing, completed, etc.)
- Populate company cap table data automatically

## Database Migration
Since the cap_table_uploads table does not exist in the current database state, no migration is needed. The schema files have been updated to reflect the removal.

## Verification
- ✅ All references to cap_table_uploads, capTableUploads, CapTableUpload removed
- ✅ Company model and spec updated to remove association
- ✅ Database schemas updated on both backend and frontend
- ✅ Clean git history without build artifacts

Link to Devin run: https://app.devin.ai/sessions/078de131370841e98ff33a214985e22f",chore
https://github.com/wieslawsoltes/Xaml.Behaviors/pull/136,Add writeable bitmap helpers,"## Summary
- add interface for rendering into a WriteableBitmap
- add action, behavior and trigger to work with WriteableBitmap
- add non-animated behavior and manual trigger
- include sample renderer and sample page
- document new WriteableBitmap utilities

## Testing
- `dotnet test` *(fails: command not found)*",feat
https://github.com/liam-hq/liam/pull/2078,feat: add Biome plugin to detect non-English text in comments and string literals,"# Add Biome Plugin to Detect Non-English Text in Comments and String Literals

## Overview
This PR implements a Biome linter plugin using GritQL to detect and prohibit non-English natural language in code comments and string literals. The plugin is designed to enforce English-only code standards across the codebase.

## Implementation Details

### Plugin Structure
- **Plugin File**: `frontend/internal-packages/configs/biome-plugins/no-non-english-text.grit`
- **Configuration**: Updated `frontend/internal-packages/configs/biome.jsonc` to include the plugin
- **Documentation**: Comprehensive README with usage examples and configuration options

### Language Detection
The plugin uses Unicode ranges to detect various non-English scripts:
- **Japanese**: Hiragana (U+3040-U+309F), Katakana (U+30A0-U+30FF), Kanji (U+4E00-U+9FAF)
- **Chinese**: CJK Unified Ideographs (U+4E00-U+9FFF)
- **Korean**: Hangul Syllables (U+AC00-U+D7AF)
- **Russian**: Cyrillic (U+0400-U+04FF)
- **Hebrew**: Hebrew (U+0590-U+05FF)
- **Arabic**: Arabic (U+0600-U+06FF), Arabic Supplement (U+0750-U+077F)

### Test Files
Created comprehensive test files to verify plugin functionality:
- `test-japanese.ts` - Contains Japanese text (こんにちは世界)
- `test-chinese.ts` - Contains Chinese text (你好世界)
- `test-korean.ts` - Contains Korean text (안녕하세요 세계)
- `test-english-only.ts` - English-only control test
- `test-console.ts` - Plugin infrastructure verification

## Current Status ⚠️

### ✅ Working Components
- Plugin loading and execution mechanism confirmed working
- GritQL syntax structure validated (successfully detects `console.log()` patterns)
- Configuration integration successful
- File structure and documentation complete

### ❌ Issue Requiring Debug
The plugin compiles without errors but **does not detect non-English text in string literals**. Despite testing multiple GritQL pattern variations:

```gritql
`""$text""` where {
  $text <: r""[\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FFF\uAC00-\uD7AF\u0400-\u04FF\u0590-\u05FF\u0600-\u06FF\u0750-\u077F]+"",
  register_diagnostic(...)
}
```

The Unicode regex patterns for string literal content matching are not functioning as expected, though the plugin infrastructure works correctly.

## Testing Commands
```bash
# Test plugin on Japanese text
cd frontend/internal-packages/configs
npx biome check ./biome-plugins/test-files/test-japanese.ts

# Test plugin infrastructure (working)
npx biome check ./biome-plugins/test-files/test-console.ts
```

## Next Steps
Collaborative debugging needed to resolve the GritQL pattern matching for string literal content with Unicode regex patterns.

## Files Changed
- `frontend/internal-packages/configs/biome.jsonc` - Added plugin configuration
- `frontend/internal-packages/configs/biome-plugins/no-non-english-text.grit` - Main plugin implementation
- `frontend/internal-packages/configs/biome-plugins/README.md` - Documentation
- `frontend/internal-packages/configs/biome-plugins/test-files/` - Test files for various languages

---

**Link to Devin run**: https://app.devin.ai/sessions/388750fcb45c456095e17a6eb76339f3
**Requested by**: hirotaka.miyagi@route06.co.jp",feat
https://github.com/onlook-dev/onlook/pull/1190,Add i18n for the Pricing Page,"# Add i18n for the Pricing Page

This PR adds internationalization support for the Pricing Page using react-i18next.

## Changes
- Added react-i18next and i18next dependencies
- Created i18n configuration with English and Japanese translations
- Wrapped App with I18nextProvider
- Updated PricingPage and PricingCard components to use translations
- Added Japanese translations for all pricing page content

## Testing
- Verified that English translations work correctly
- Verified that Japanese translations are displayed properly
- Confirmed that all components use translation keys instead of hardcoded strings

Link to Devin run: https://app.devin.ai/sessions/9ca21f981da647bfa6782b8d90bd6c44",feat
https://github.com/microsoft/genaiscript/pull/1681,Add mdtranslator script with comprehensive link validation QA step,"This PR implements a new `mdtranslator.genai.mts` script that provides markdown translation with comprehensive link validation as requested in the issue. The script ensures that all links are maintained during translation and none are added or modified, with validation running before the classify step.

## Key Features

### 🔗 Comprehensive Link Validation QA Step
- **Pre-Classification Validation**: Validates all links before the classify step to ensure translation quality
- **Link Preservation**: Ensures no links are added, modified, or removed during translation
- **Smart Detection**: Handles both inline `[text](url)` and reference `[ref]: url` links
- **Code Block Awareness**: Properly excludes links inside fenced code blocks and inline code

### 🔄 Automatic Error Recovery
- **Validation Failures**: Automatically attempts to fix translations that fail link validation
- **Detailed Feedback**: Provides specific error messages about missing, added, or modified links
- **Manual Review Fallback**: Clear reporting when manual intervention is needed

### Example Usage

```bash
# Translate a markdown file to French with link validation
genaiscript run mdtranslator document.md --vars lang=fr

# Process multiple files with German translation
genaiscript run mdtranslator docs/*.md --vars lang=de
```

### Link Validation Process

The script validates that translations preserve all original links:

**✅ Good Translation:**
```markdown
# Original
Check out [GenAIScript](https://microsoft.github.io/genaiscript/) for more info.

# Translation (URLs preserved)
Consultez [GenAIScript](https://microsoft.github.io/genaiscript/) pour plus d'informations.
```

**❌ Bad Translation (Detected and Auto-Fixed):**
```markdown
# Original  
Visit [GitHub](https://github.com) and [Microsoft](https://microsoft.com).

# Bad Translation (missing link)
Visitez GitHub et [Microsoft](https://microsoft.com).
# Error: Missing URLs in translation: https://github.com
```

### Technical Implementation

- **Advanced Link Extraction**: Robust regex patterns handle complex URLs with parameters and nested brackets
- **Code Block Detection**: Tracks fenced code blocks and inline code to avoid false positives
- **Frequency Validation**: Ensures duplicate URLs appear the same number of times in translations
- **Detailed Analysis**: Provides line numbers and link types for debugging

### QA Workflow

1. **Extract Links**: Identifies all links in original document
2. **Translate**: Performs translation while preserving markdown structure  
3. **Validate Links**: Compares original vs translated links (runs before classify)
4. **Auto-Fix**: Attempts to correct validation failures with specific feedback
5. **Classify**: Document classification only proceeds after successful validation
6. **Output**: Generates translated files with guaranteed link preservation

This implementation directly addresses the requirement: *""QA step to make sure all links are maintained, none is added or modified. Run before classify.""*

Fixes #1680.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `cdn.sheetjs.com`
>   - Triggering command: `node /usr/local/bin/yarn install ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",feat
https://github.com/liam-hq/liam/pull/2766,Improve schemaDesignTool prompts for one-shot success,"## Issue

- resolve: Improve schemaDesignTool prompts to prevent validation errors and achieve one-shot success

## Why is this change needed?

Analysis of LangSmith trace `7f80ba61-7dfe-4a7d-bbe2-8c0a66ff52ee` revealed that the current `schemaDesignTool` prompts were causing validation errors requiring multiple retry attempts. Three specific error patterns were identified:

1. **Path issues**: Attempting to add columns to non-existent tables
2. **YAML structure errors**: Incorrect indentation and nesting  
3. **Incomplete schema definitions**: Missing required fields

The user requested a ""Less is More"" approach to create concise, high-information-density prompts that prevent these errors.

## Changes Made

### Updated `designAgentSystemPrompt` in `prompts.ts`
- **Before**: 76-line verbose examples with redundant content
- **After**: ~45-line concise examples with critical validation requirements emphasized

### Key Improvements
- Added explicit validation requirements section
- Emphasized critical rule: ""Tables must exist before adding columns""
- Listed all required fields for columns: `name`, `type`, `notNull`, `default`, `comment`, `check`
- Listed all required fields for tables: `name`, `columns`, `comment`, `indexes`, `constraints`
- Added path format guidance: `/tables/{table_name}`
- Provided minimal complete examples for table creation and foreign key relationships

## Critical Areas for Review

⚠️ **High Priority**: Please carefully verify the following:

1. **Foreign Key Constraint Structure** - Validate that the foreign key example matches the expected schema:
   ```json
   ""fk_posts_user"": {
     ""type"": ""FOREIGN KEY"", 
     ""name"": ""fk_posts_user"", 
     ""columnNames"": [""user_id""], 
     ""targetTableName"": ""users"", 
     ""targetColumnNames"": [""id""], 
     ""updateConstraint"": ""NO_ACTION"", 
     ""deleteConstraint"": ""CASCADE""
   }
   ```

2. **Required Fields Completeness** - Verify that all listed required fields match the actual validation schema from `@liam-hq/db-structure`

3. **Example Accuracy** - Check that the minimal examples actually prevent the 3 identified error patterns from the trace analysis

4. **Schema Pattern Coverage** - Ensure the concise examples don't miss important database design patterns that were covered in the original verbose examples

## Testing Status
- ✅ Lint checks passed
- ✅ Build checks passed  
- ✅ Pre-commit hooks passed
- ⚠️ **Not tested**: Actual prompt effectiveness with LangGraph agent (requires integration testing)

## Expected Impact
- Prevent validation retry loops seen in trace analysis
- Reduce token usage while maintaining accuracy
- Improve schema design operation reliability

---


**Session**: https://app.devin.ai/sessions/7cd4bdcd90c04e998a5d6d26473f1630  
**Requested by**: @MH4GF (hirotaka.miyagi@route06.co.jp)",feat
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/330,Improve finance_alpha demo,"## Summary
- add OpenAI Agents quick demo section to finance demo README
- provide `agent_control.py` helper for programmatic interaction
- insert SDK example cell in `finance_alpha.ipynb`

## Testing
- `python check_env.py`
- `pytest -q` *(fails: command not found)*",docs
https://github.com/browser-use/browser-use/pull/2380,Remove planner tool code and documentation,"Remove deprecated planner functionality to simplify the codebase and agent initialization.

The planner functionality was deprecated in v0.3.3+ and is no longer supported. This PR cleans up the codebase by removing unused code paths, simplifying agent initialization, and reducing maintenance burden.

---

[Slack Thread](https://browser-use.slack.com/archives/D092QUQDC56/p1752074924197799?thread_ts=1752074924.197799&cid=D092QUQDC56)
    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Removed all deprecated planner tool code, parameters, and documentation to simplify the codebase and agent initialization.

- **Migration**
  - Planner-related parameters must be removed from any Agent initialization. The main LLM now handles all planning and reasoning.

<!-- End of auto-generated description by cubic. -->",chore
https://github.com/liam-hq/liam/pull/1943,Remove meaningless if statement in createClient function,"# Remove meaningless if statement in createClient function

## Summary
Removed an empty if block in the `createClient` function that served no functional purpose. The block only contained comments and no actual code execution.

## Changes
- Deleted the meaningless if statement that checked `useServiceRole && process.env.SUPABASE_SERVICE_ROLE_KEY`
- The removed block contained only comments with no functional logic
- No impact on the `createClient` function behavior or functionality

## Testing
- ✅ Code compiles successfully
- ✅ Lint checks pass
- ✅ No functional changes to the database client creation logic

## Link to Devin run
https://app.devin.ai/sessions/4075f1b7cee44f0685d3e954942da89b

**Requested by:** hirotaka.miyagi@route06.co.jp",refactor
https://github.com/liam-hq/liam/pull/1459,refactor: rename github_schema_file_paths table to schema_file_paths,"# What does this PR do?
Renames the `github_schema_file_paths` table to `schema_file_paths` to follow the naming convention where `github_` prefix is only used for tables that manage GitHub resource IDs.

The job has been tested and confirmed working.

<img width=""702"" alt=""スクリーンショット 2025-04-23 21 28 16"" src=""https://github.com/user-attachments/assets/5ded1e80-5a2f-4d71-b572-1f1e000aa885"" />

<img width=""921"" alt=""スクリーンショット 2025-04-23 21 28 22"" src=""https://github.com/user-attachments/assets/828d83ce-825e-4f9a-9c13-1244cf120e38"" />

<img width=""830"" alt=""スクリーンショット 2025-04-23 21 28 30"" src=""https://github.com/user-attachments/assets/37e444d7-6b06-438e-847c-e4577077bd14"" />

## Changes
- Created a migration file to rename the table
- Updated all code references to use the new table name

## Why?
The `github_` prefix should be used only for tables that manage GitHub resource IDs. The `github_schema_file_paths` table manages schema file paths which are Git resources, not GitHub resources.

## Link to Devin run
https://app.devin.ai/sessions/9a42dbe7c6d64fb493ca2b96d47a6643

## Requested by
noritaka.ikeda@route06.co.jp",refactor
https://github.com/dotnet/aspnetcore/pull/62034,Pin markdownlint-cli version to 0.45.0 in GitHub workflow,"This PR pins the version of markdownlint-cli used in our GitHub workflows to version 0.45.0.

The change is made to avoid potential build breaks when new versions of markdownlint-cli are released with breaking changes or different behavior. By pinning to a specific version, we ensure consistent and predictable behavior for our markdownlint checks across all PRs.

The change is minimal and only affects the npm installation command in the workflow file:
```diff
- npm i -g markdownlint-cli
+ npm i -g markdownlint-cli@0.45.0
```

Fixes #62033.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `pkgs.dev.azure.com`
>   - Triggering command: `npm view markdownlint-cli versions                     ` (dns block)
>   - Triggering command: `npm search markdownlint-cli                            ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",ci
https://github.com/dotnet/aspire/pull/9946,"Inject DOTNET_CLI_USE_MSBUILD_SERVER env var for apphost builds and runs, using configuration for value","Fixes #9945

This PR implements the enhancement to the Aspire CLI to always set the `DOTNET_CLI_USE_MSBUILD_SERVER` environment variable for all dotnet build and dotnet run (when noBuild == false) calls for apphost projects.

## Changes Made

### Core Implementation
- **Modified `DotNetCliRunner`** to accept `IConfiguration` dependency via constructor
- **Added `GetMsBuildServerValue()` helper method** that reads from `configuration[""DOTNET_CLI_USE_MSBUILD_SERVER""]` with default value of `""true""`
- **Updated `BuildAsync()`** to always inject the environment variable before calling `ExecuteAsync`
- **Updated `RunAsync()`** to inject the environment variable only when `noBuild == false`, preserving existing environment variables
- **Updated service registration** in `Program.cs` to provide `IConfiguration` to `DotNetCliRunner`

### Test Coverage
Added comprehensive tests to verify:
- Environment variable defaults to `""true""` when not set in configuration
- Environment variable can be overridden via configuration for testing or explicit opt-out
- Environment variable is always present for builds
- Environment variable is only present for runs when `noBuild == false`
- Existing environment variables are preserved when injecting the new variable

## Technical Implementation Details

✅ Always inject the `DOTNET_CLI_USE_MSBUILD_SERVER` environment variable into the environment dictionary passed to the build/run process for apphost builds
✅ The value is sourced from `configuration[""DOTNET_CLI_USE_MSBUILD_SERVER""]` with fallback to `""true""`
✅ Never check for or rely on any preexisting value in the env dictionary; always explicitly set the variable
✅ In `BuildAsync()`: Always inject the variable before calling `ExecuteAsync`
✅ In `RunAsync()`: Inject the variable only if `noBuild == false`, before calling `ExecuteAsync`
✅ `DotNetCliRunner` has access to `IConfiguration` instance via dependency injection

## Testing
- All existing CLI tests continue to pass (70/70)
- Added 5 new focused tests covering the environment variable injection behavior
- Tests verify default values, configuration overrides, and conditional injection based on `noBuild` parameter

The implementation is minimal and surgical, preserving all existing functionality while adding the required environment variable injection capability.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",feat
https://github.com/liam-hq/liam/pull/1517,Add organization_id to knowledge_suggestion_doc_mappings,"## Description
<img width=""1639"" alt=""スクリーンショット_2025-04-28_15_55_07"" src=""https://github.com/user-attachments/assets/32c5564b-ad06-4293-9875-81502ce1367f"" />



This PR adds the `organization_id` column to the `knowledge_suggestion_doc_mappings` table and implements:
- A trigger function to set the `organization_id` from the parent `knowledge_suggestions` table
- RLS policies for both authenticated users and service role access
- Type definition overrides for the table

## Testing

The migration file has been created following the same pattern as other tables.

## Link to Devin run
https://app.devin.ai/sessions/bf3c543b21054213b01b310b219c85c1

## Requested by
noritaka.ikeda@route06.co.jp",feat
https://github.com/faros-ai/airbyte-connectors/pull/2090,feat: implement Codacy source connector (FAI-17027),"# Implement Codacy Source Connector (FAI-17027)

This PR implements a new Codacy source connector for the Faros platform, following established patterns for code quality and security analysis tool integrations.

## Overview

Autodesk has requested this connector to extract data from Codacy's API and transform it into our canonical QA data model. The implementation follows the SonarQube feed patterns for mapping code quality metrics while being structured as an Airbyte source connector.

## Implementation Details

### Architecture
- **API Client**: `src/codacy.ts` - Handles Codacy REST API authentication and pagination
- **Main Connector**: `src/index.ts` - Extends `AirbyteSourceBase` with Codacy configuration
- **Streams**: Four data streams for comprehensive code quality coverage:
  - `repositories` - Organization repositories with metadata
  - `issues` - Code quality issues and violations
  - `metrics` - Repository-level metrics (coverage, complexity, duplication)
  - `code_quality` - Canonical QA model mapping for Faros integration

### Key Features
- **Authentication**: API token-based authentication via headers
- **Incremental Sync**: Cursor-based pagination with `createdAt`/`updatedAt` timestamps
- **Repository Filtering**: Configurable repository inclusion/exclusion
- **Error Handling**: Comprehensive error handling with VError for consistent reporting
- **Data Mapping**: Maps Codacy metrics to canonical `qa_CodeQuality` records following SonarQube patterns

### Configuration
The connector supports flexible configuration through `spec.json`:
- API token authentication
- Organization settings
- Repository filtering options
- Date range parameters for incremental sync
- API timeout and retry configurations

### Data Model Mapping
Following the SonarQube feed pattern, Codacy metrics are mapped to the canonical QA model:
- **Coverage**: Percentage-based test coverage metrics
- **Complexity**: Code complexity measurements
- **Duplications**: Code duplication percentages  
- **Issues**: Bug and reliability issue counts
- **Repository Info**: Linked to VCS repository data

## Testing
- ✅ All unit tests pass (9/9 tests)
- ✅ Lint checks pass with only minor warnings
- ✅ Build compiles successfully
- ✅ Connection validation works correctly

## Verification Commands
```bash
cd sources/codacy-source
npm run build
npm run lint
npm test
```

## Jira Ticket
FAI-17027

## Link to Devin Run
https://app.devin.ai/sessions/fb714d22ce7242948319ea20586aac87

## Requested by
thierry@faros.ai",feat
https://github.com/antiwork/flexile/pull/392,Allow invoice submission for contractors with contractSignedElsewhere=true,"# Allow invoice submission for contractors with contractSignedElsewhere=true

## Summary
This PR updates the Flexile web app to allow contractors with `contractSignedElsewhere = true` to always submit invoices, bypassing any contract signing requirements or UI blocks.

## Changes Made
- **Added new TRPC query**: `getContractorInfo` in `frontend/trpc/routes/users/index.ts` to expose the `contractSignedElsewhere` field from the contractor record
- **Modified `useCanSubmitInvoices` hook**: Updated the logic in `frontend/app/invoices/index.tsx` to check the `contractSignedElsewhere` flag and bypass contract validation when true
- **Updated return values**: The hook now returns `unsignedContractId: null` when `contractSignedElsewhere` is true, effectively removing the ""unsigned contract"" warning

## Technical Details
The `contractSignedElsewhere` field already exists in the database schema and TRPC context but wasn't exposed to the frontend. This implementation:

1. Adds a simple TRPC query to expose this field to the frontend
2. Modifies the `useCanSubmitInvoices` hook to check this field
3. When `contractSignedElsewhere` is true, the hook bypasses contract signing requirements
4. Maintains backward compatibility for contractors without this flag

## Testing
- ✅ Lint checks passed with no ESLint warnings or errors
- 🔄 Local testing in progress (development server configuration issues)
- 🔄 End-to-end tests pending

## Expected Behavior
- Contractors with `contractSignedElsewhere = true` will not see the ""You have an unsigned contract"" message
- The ""Create invoice"" button will be enabled for these contractors
- Invoice submission will be allowed regardless of unsigned contract status when this flag is true
- Regular contractors without this flag will continue to see contract signing requirements

## Link to Devin run
https://app.devin.ai/sessions/46f583529a204e20a26d490a2c912776

Requested by: sahil.lavingia@gmail.com",fix
